index,artist_name,track_name,release_date,genre,lyrics,topic,spotify_link,image_link,,,
3014,violentfemmes,i held her in my arms,1986,pop,gnaw knowledge burn learn things learn know kind girl felt like remember lovers want hold arm hold arm hold arm wasn kill thing world wreckage look help lord help understand mean mean remember lovers want hold arm hold arm hold arm wasn gnaw knowledge burn learn things learn know kind girl felt like remember lovers want hold arm hold arm hold arm wasn remember lovers want hold arm hold arm hold arm wasn,romantic,https://open.spotify.com/track/19Kz5zGwIu61QLEyMnlZZk,https://i.scdn.co/image/ab67616d0000b2735fcea15050c953e06a133d04,,,
3015,eurythmics,when tomorrow comes,1986,pop,underneath dreamlit eye shade sleep drive away moon pale outside breathe shift careless head untroubled chaos live night take dear know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come night lie arm wonder know look like baby fast asleep dangerous world shin brightly like million years feel small underneath universe know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come know gonna need depend tomorrow come till tomorrow come tomorrow come,world/life,https://open.spotify.com/track/37ChXB1nAYEFkzhNhgLt39,https://i.scdn.co/image/ab67616d0000b27339efc86eb5981f6de0bf96f5,,,
3016,salt-n-pepa,my mic sounds nice,1986,pop,swing watch bring level graft devil get funky like brothers bayou wanna play sideline slip cause feel tonight like cause search destroy plot try shoot damn slam like onyx teach write rhyme like hook phonics mother shit cause loose wreck party jump mosh gosh slam kick shit bug aisles cause style damn thing funny money pile people think die rumor think fell numero quatro word kool break teeth bury hang ball tree tree ripe ripe bite bite taste right blame need quit swing style bring funkknuckled dragon get wagon twelvestepper play like lever sound nice saltnpepa plan skin line begin hoe form line swine strip bucknaked cause feel like natural woman cause come assassin soul goal bring little passion girl life like daily soap throw rope lyric lyric lyric ranger derry face punk motherfuckers beef race need step space coldshock party rock place arrive stand half laugh outlaw biker bitch hitchhiker highway hell cause tell funk backbreaker heat like jamaica bring woman party cause deck cause hooleys trunk funk like groovie goolies ask quik hairdo like buzzi run round like jail swap meet hair nail sack cause shit wack diss diss,obscene,https://open.spotify.com/track/4nD2OyufWgHLena79iDtFU,https://i.scdn.co/image/ab67616d0000b273a90317b8d96c0b3f5e9c5e3d,,,
3017,janetjackson,he doesn't know i'm alive,1986,pop,baby picture dresser right know sure know head talk try know alive know alive number hear hello answer hang scar whoa talk try know alive know alive someday nerve talk stop act reserve tell girl gotta change cause venture note gain late even drop home open door coulda die talk say excuse think friend live know alive know alive know alive know alive know alive know know alive,violence,https://open.spotify.com/track/0yneCr7BtccMuszp95XDFR,https://i.scdn.co/image/ab67616d0000b273d43ed38753792fe6606568f2,,,
3018,thesmithereens,in a lonely place,1986,pop,hear say good things come turn depend bear live love die little break apart yesterday matter today mean thing hop dream shatter lonely place lonely place walk streets night think look strangers pass wonder live bear live little love die little break apart suddenly world longer bright lonely night bring sight lonely place lonely place,sadness,https://open.spotify.com/track/4IeK3g0aW7E1HRgMz2Xs68,https://i.scdn.co/image/ab67616d0000b2731bcb1cef63384c77a0d64589,,,
3019,cocteautwins,whales tails,1986,pop,cian cuna macan locs alonlao aoir fola vola cuco nonny nachit cian cuna macan locs alonlao aoir fola vola cuco nonny nachit cian cuna macan locs alonlao aoir fola vola cuco nonny nachit remember couple hearts overflow sympathy sympathy overflow remember couple hearts overflow sympathy sympathy overflow yesterday take aoir fola vola nonny nachit beautiful yesterday take aoir fola vola nonny nachit beautiful yesterday take aoir fola vola nonny nachit beautiful open door open heart sympathy sympathy sympathy fall fall fall fall fala fala fala fala fala falafall open door open heart sympathy sympathy sympathy fall fall fall fall fala fala fala fala fala falafall,sadness,https://open.spotify.com/track/4jcaMudHvlIppKJOzQryCl,https://i.scdn.co/image/ab67616d0000b273f5947222ca227a92c6d6ced7,,,
3020,stevewinwood,split decision,1986,pop,think know confidence need crutch real want hide mind decide time leave choose put light fuse think know bout go real world half certain sure half symptom cure time leave choose half answer look clue fine line fine line split decision fine line fine line think come lose half easy half hard best scar time nothin leave choose put light fuse fine line fine line fine line fine line split decision fine line fine line fine line fine line fine line think know confidence need crutch real want hide mind decide time leave choose see sing blue fine line fine line fine line fine line split decision fine line fine line fine line fine line fine line,night/time,https://open.spotify.com/track/1Zdcf5EuAsK0qMP9QFf7it,https://i.scdn.co/image/ab67616d0000b2738362a7a26eaf279f336f1494,,,
3021,petergabriel,that voice again,1986,pop,wanna wanna clear time voice hear hear voice listen conversation judge jury head colour say hear sharp tongue talk talk tangle word sense danger listen wind want close want near help listen wanna hear hear voice wanna wanna clear time voice hear hear voice hear right wrong clearly uncertainty naked alive hear rattle streetcar hear things say scar listen wind want close want near help listen want hear hear voice heart bring close apart want close want near help listen wanna hear hear voice wanna wanna clear time voice hear hear voice,music,https://open.spotify.com/track/3d7kOTeOELWHXwh4sfJ2Tv,https://i.scdn.co/image/ab67616d0000b273cd877891b23a92b1a89e60b5,,,
3022,jerryvale,pretend you don't see her,1986,pop,look pretend pretend pretend heart come pretend need heart smile pretend late run heart chin tear start fall look pretend pretend pretend heart come pretend need heart smile pretend late run heart chin tear start fall look pretend pretend,sadness,https://open.spotify.com/track/12p77yXg4CyvyQa9l7A3kI,https://i.scdn.co/image/ab67616d0000b273e956b6888551e1d186c1231a,,,
3023,crowdedhouse,now we're getting somewhere,1986,pop,great middle content safe tell take long realise wrong heart get push start get breathe get care fall money bible belt hug daddy wish eternity work tell tell go wrong believe wrong take room swear say surrender open mouth word fall change swear surrender pain heart choose choose believe,sadness,https://open.spotify.com/track/5E6J3SKHPYJLw2IuDE4Ulb,https://i.scdn.co/image/ab67616d0000b2733ce3e2272e25916844f10d86,,,
3024,xtc,1000 umbrellas,1986,pop,thousand umbrellas upturned couldn catch rain drain head say cry float downstream misery misery misery misery million teacups couldn hold fell eye fell crawl wallpaper look like roadmap misery misery smile forecast weather get better soon forget come smile forecast weather get better girl rain think vista golden thousand umbrellas open spoil view million salt seas recall school atlas alas fill brim couldn jump please hand key misery misery bucket forget sweep weep jesters creep strike newly crown monarch misery misery smile forecast weather get better soon forget come smile forecast weather get better girl rain think sky july blue thousand umbrellas open thousand umbrellas open thousand umbrellas open spoil view,sadness,https://open.spotify.com/track/2oom5xiFhbRpgqq8kYo7Nk,https://i.scdn.co/image/ab67616d0000b273fc44899bcbe64d27e5977512,,,
3025,arthurrussell,tone bone kone,1986,pop,come seat near give good advice move bone tone bone kone tone bone kone tone bone kone tone bone kone,violence,https://open.spotify.com/track/1JnlKzzj0xwPvHqPJrXzHd,https://i.scdn.co/image/ab67616d0000b273e583b34467e3d02048b96aa3,,,
3026,georgemichael,a different corner,1986,pop,magical thing pain promise life lose like knife dare dare cause come close years stop tear scar scar time maybe forget turn different corner care understand breeze little little bring knees care come close years stop tear scar fear lonely confuse swear,sadness,https://open.spotify.com/track/6khoye7kysa6cLGY0AO9dO,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,,,
3027,"""weirdal""yankovic",addicted to spuds,1986,pop,potato skin potato cake hash brown instant flake bake boil fry kind try plan idaho woahoh watch potatoes grow understand feel appeal whoa like plain stuff yeah better face facts know gonna face addict spud greasy hand salty lips look like chip belly ache teeth grind tater tot blow mind mind cook need guess hook late night dream bacon bits sour cream whoa like lumpy tough yeah whee pretty obvious know gonna face addict spud face addict spud face addict spud face addict spud face addict spud face addict spud yeah givin abuse potato wahoo hate yeah see whip beat gonna face addict spud face addict spud face addict spud face addict spud face addict spud face addict spud face addict spud face addict spud face addict spud,violence,https://open.spotify.com/track/2zMUYAHJfDU5MKqoCusTwo,https://i.scdn.co/image/ab67616d0000b2733be118e31be998342e04ec89,,,
